0,0_smooth,anomaly
63.56612996957577,63.56612996957577,1
59.91522237035518,61.740676169965475,1
54.7875431579667,59.422965165965884,1
48.80525074351348,56.768536560352786,1
42.68963866953817,53.95275698218986,1
37.271390968447676,51.172529313232836,1
32.83765767613578,48.553261936504676,0
30.181519844118547,46.25679417495641,1
29.449970943151126,44.38936937142249,1
31.083991385498916,43.05883157283013,1
35.39807882952176,42.36239950525665,1
41.35986052712542,42.27885459041238,1
48.425802481796744,42.75169673590348,1
55.62848254879841,43.671467151110264,1
61.7885345092811,44.87927164165499,1
66.6222267801593,46.238206337811505,1
69.32622295149214,47.59632496214566,1
69.53474857279595,48.81512627384845,0
67.26147745530373,49.7859868623461,0
62.362834581068604,50.414829248282224,0
56.11390284757118,50.686213705391225,0
49.324855570368854,50.62433379016293,0
42.84005059310156,50.28588669463853,0
37.83543568181041,49.767117902437356,0
34.31442928930365,49.149010357912005,0
32.82398386490274,48.5211247235655,0
33.56236967148668,47.96709675867369,1
36.33473489898471,47.55165526368479,1
41.048781321573856,47.32741823119821,1
46.71315762485899,47.30694287765357,1
52.80825898198474,47.48440468747071,1
58.75978532116364,47.83676033227361,1
63.55245615834273,48.31299353912419,1
66.8546815711209,48.858337304771155,0
68.14343827983454,49.40934018977296,0
67.54862749119748,49.9132092814792,0
65.4873004478173,50.334130664353204,0
61.79878986770587,50.63583222233617,0
57.17020476532322,50.80338023625891,0
52.165589854032056,50.83743547670324,0
47.167811848357424,50.74793246137773,0
43.024647044747546,50.56404471336273,0
39.708747820736335,50.31159594841793,0
37.394455269545,50.01802456935263,0
36.433870030424224,49.71615446848756,0
36.64581410453629,49.43201663448862,0
38.095238095238095,49.19080858046201,0
40.412949099237686,49.007936507936506,0
43.318633986257815,48.89182829320837,0
46.50463200355519,48.844084367415306,0
49.50603356920658,48.857063763528856,0
52.439066078692775,48.925948423435855,0
54.965302703996166,49.03989850420115,0
56.81468567326428,49.18387604436898,0
58.00088879773014,49.344185367157365,0
58.236762041500015,49.5029813791992,0
57.89149830786585,49.650148342860014,0
56.90014699347075,49.77514831959469,0
55.02683485454482,49.86415995578028,0
52.72963456739479,49.911917865973855,0
49.892318736539835,49.91159656877002,0
46.897754076504974,49.862986205991554,0
44.12197039619868,49.771858970915474,0
41.64701056301918,49.64490821454209,0
39.9446210645062,49.495673027618466,0
38.949851297302835,49.33588784988641,0
38.84729771305507,49.179341728441166,0
40.0198270262879,49.044642982821266,0
42.255495162889275,48.946249536155584,0
45.41414555772057,48.89579090789223,0
49.235975797354115,48.90058224436352,0
53.15010426281065,48.95960338350862,0
56.92065771032031,49.06865892223207,0
60.038286671452504,49.21689713505937,0
62.038081564284006,49.38784626078237,0
62.9132054831983,49.565811513708894,0
62.362834581068604,49.732006618479794,0
60.356202782620585,49.86821426160981,0
57.14969404847366,49.960384891823274,0
53.01336615048029,49.99854715755649,0
48.52493761323625,49.980354447132775,0
44.19033945236386,49.90974450817219,0
40.50182887225242,49.79639612701653,0
37.95849998290773,49.655468791967614,0
36.94663795166308,49.50595313502285,0
37.698697569480046,49.368659465656066,0
40.026663931904416,49.26128020664744,0
43.58527330530202,49.196780128223054,0
47.99165897514784,49.183239441109855,0
52.78774826513521,49.22328953915458,0
57.717157214644644,49.31662874437974,0
62.2466071855878,49.457171988305916,0
65.61036474891463,49.63086223304364,0
67.3469387755102,49.819331132431586,0
67.22387447441287,50.00253685182086,0
65.22749803438963,50.16113019747262,0
61.74409462277373,50.280542201857166,0
57.310361330461824,50.35227505010823,0
52.442484531501044,50.373388277193015,0
47.61562916623936,50.345810686083475,0
43.18189587392746,50.14196834512699,0
39.87625200834103,49.94157864150685,0
38.18069941544457,49.77551020408163,0
38.126004170512424,49.668717738351624,0
39.924110347656644,49.6410624551328,0
43.22291730762657,49.70057771852459,0
47.41052199774382,49.84630636174067,0
51.99808566642737,50.06447201996376,0
56.151505828462035,50.33148736881687,0
59.49133422213105,50.615560797183186,0
61.532150548661676,50.876901514374595,0
61.969712508118825,51.083000034184536,0
60.9134105903668,51.20787611527023,1
58.31880490889822,51.23477933887122,1
54.74994017707585,51.164393395549176,0
50.470037261135616,51.002871500358935,0
46.272177212593576,50.772331042969945,0
42.751170820086834,50.504495265442856,0
39.9446210645062,50.23132670153488,0
38.553310771544794,49.99323146343964,0
38.16702560421154,49.81376269100605,0
38.59091375243565,49.70642327282671,0
39.96513178135576,49.67767408470925,0
41.71537961918436,49.71647352408299,0
43.670734625508494,49.81003657744505,0
45.52353604758486,49.93703209927187,0
47.35582675281167,50.074966670085125,0
49.08556387379072,50.20247495983317,0
50.32646224318873,50.29525176904933,0
51.334905821625135,50.34146925101699,0
52.049362458551265,50.333880285782655,0
52.43222917307627,50.27060472430178,0
52.43564762588452,50.1594366389772,0
51.75195706423273,50.008409393908316,0
50.53840631730079,49.83235907428298,0
48.72320787611527,49.644104878132154,0
46.63111475746077,49.455543021228586,0
44.41253888490069,49.28168051140054,0
41.83160701466516,49.12829453389396,0
39.370320992718696,49.00034184528083,0
36.57744504837111,48.89443817728095,0
33.78456910402352,48.80203739787372,0
31.668546815711206,48.72163538782347,0
30.75923836871432,48.65528321881516,0
31.61385157077906,48.607083034218704,0
33.528185143404095,48.575906744607394,0
36.50907599220592,48.560045123577076,0
39.96513178135576,48.555566950398244,0
43.998906095101354,48.562369671486685,0
49.618842511879116,48.59351177656992,0
56.92407616312857,48.667692202509144,0
65.35739924110348,48.79687553413325,0
73.58561515058284,48.98307865859911,0
79.96444809079411,49.214576282774416,0
82.98636037329506,49.46443099853006,0
82.25481147232763,49.70461149283834,0
77.78347519912488,49.90353126175092,0
70.10221173896694,50.0355519092059,0
59.94256999282125,50.08470926058865,0
48.24120603015076,50.03982497521621,0
36.89877961234745,49.90988958397429,0
27.27925340990668,49.713704577308306,0
20.702150206816395,49.47950637541449,0
18.43913444774895,49.24742761426178,0
20.2850989642088,49.050832393258816,0
26.50326462243189,48.9263665265101,0
36.430451577615976,48.90219806515571,0
48.69244180084094,48.98892421290124,0
62.684169145044955,49.193210952722794,0
75.99220592759718,49.49899155642156,0
86.82528287696988,49.874884627217725,0
93.73055754965303,50.28068916008615,0
95.05008033364099,50.66198338631935,0
91.34105903668,50.97501110997163,0
82.98636037329506,51.18449389806174,1
71.26448569377499,51.268006700167504,1
57.91884593033193,51.223566813660135,1
43.83140190749666,51.05831880490889,0
31.5523194202304,50.80234505862646,0
22.257546234574228,50.4947868594674,0
16.82220626944245,50.17775954602946,0
16.107749632516324,49.89693364783099,0
18.941647010563017,49.681331829214095,0
25.573445458585443,49.55748128397087,0
35.41517109356305,49.54216661538988,0
46.94903086862886,49.63466994838136,0
59.662256862544005,49.83102587768775,0
71.50035893754486,50.11017673401018,0
80.90794106587359,50.43933955491744,0
87.19105732745359,50.78337264554063,0
88.68492120466277,51.09305028544081,0
86.12108159846854,51.33179502956962,1
80.01230643010973,51.47581444638158,1
70.49533381191672,51.50729839674564,1
59.597306259187086,51.43103271459338,1
47.26694697979695,51.25142720404745,1
35.42884490479609,50.98827470686767,0
25.857177041670937,50.67374286397976,0
18.69209995556011,50.33623901822035,0
15.444569787714082,50.01452842443509,0
15.215533449560725,49.73486480019144,0
18.20667965678734,49.5181690766759,0
24.325710183570916,49.37961918435716,0
31.972789115646254,49.318087033808496,0
41.670939732676985,49.3355553276587,0
51.85792910128876,49.42190544559533,0
61.080914777971486,49.5586093733976,0
69.1723925751205,49.73035244248453,0
74.15991522237034,49.91043653642361,0
76.10159641746145,50.07653915837692,0
74.66584623799267,50.20787611527023,0
69.33989676272519,50.28157795781629,0
61.70307318907463,50.28947458380337,0
51.8374183844392,50.22466071855878,0
41.21286705637029,50.089289987351734,0
31.579667042696467,49.900386285167336,0
23.050627286090315,49.668170785902305,0
17.488804567052952,49.415547123371965,0
14.969404847366077,49.165794961200554,0
15.543704919153592,48.93569890267665,0
20.223566813660135,48.75626431477113,0
27.429665333470073,48.64465183058148,0
37.182511195432944,48.61682562472225,0
48.33350425597374,48.68300687109015,0
58.84182818856185,48.834717806720676,0
68.46477284381089,49.064130174682944,0
75.00085461320207,49.34058045328684,0
77.85184425529005,49.62824325710184,0
77.32540252281818,49.89823265989813,0
72.62844836427033,50.11116808532458,0
65.3061224489796,50.24373568522887,0
56.30533620483369,50.28246675554644,0
46.35763853280005,50.22168666461559,0
37.435476703244106,50.07852186100571,0
29.819163846443097,49.87132943629714,0
24.35647625884524,49.627662120124434,0
21.618295559429804,49.37753392814412,0
21.457628277441632,49.14798482206953,0
24.923939425016236,48.97890814617303,0
31.230984856254057,48.89751478480839,0
39.14128465456534,48.923153180870344,0
47.7626226369945,49.06293371620005,0
55.63873790722319,49.302635627115166,0
62.70809831470275,49.62212422657505,0
68.03404778997026,49.98632618876696,0
71.05254161966293,50.36156975352955,0
72.24558164974533,50.71893481010494,0
70.79273920623525,51.02721088435374,0
67.37428639797628,51.26096468738248,1
62.63972925853758,51.391173554849075,1
57.071069633883695,51.39264348955663,1
52.12798687314121,51.260349365877,1
47.960892899873514,51.00410214336991,0
44.94923597579736,50.653950022219945,0
43.33914470310737,50.25747786551807,0
42.6451987830308,49.861381738625106,0
43.08276074248795,49.51437459405873,0
44.361262092776805,49.25696509759682,0
45.80726763067035,49.11561207397531,0
47.53016784603288,49.10850169213414,0
49.24281270297063,49.23194202304037,0
50.94520220148361,49.46860151095614,0
52.835606604450824,49.789936074932484,0
54.572180631046386,50.15126653676546,0
56.19252726216114,50.51034081974498,0
57.4881208764913,50.82018938228557,0
58.458961474036855,51.04047448124979,0
59.33408539295115,51.146890917170886,0
59.97333606809557,51.1197825864014,0
60.410898027552726,50.96396950740095,0
60.22972002871501,50.6980138789184,0
59.091375243564755,50.35162205585752,0
57.12576487881584,49.97237890130927,0
54.339725840084775,49.60236556934331,0
51.10928793628003,49.28359484497316,0
47.78997025946057,49.04884969063002,0
44.57662461969712,48.915427477523664,0
41.83160701466516,48.89542952859536,0
39.797627593751066,48.97788261033056,0
38.76525484565686,49.142959696441395,0
39.10026322086624,49.36574026595563,0
40.741120568830546,49.61207397531877,0
43.54767032441117,49.85813420845725,0
47.150719584316136,50.073906949714555,0
50.86999623970191,50.22845520117594,0
54.29870440638567,50.301951936553515,0
57.040303558609374,50.27573240351417,0
58.60595494479198,50.14678836358664,0
58.92387105596008,49.926947663487496,0
57.959867364031034,49.634635763853275,0
55.611390284757114,49.30390045465422,0
52.46641370115886,48.96735377568112,0
48.75055549858134,48.65473626636584,0
44.911632994906505,48.39889925819573,1
41.72563497760913,48.220182545379956,1
39.34639182306088,48.14097699381259,1
38.48152326257136,48.171503777390356,1
39.09000786244146,48.30383208559806,1
40.91546166205175,48.526065702662976,0
44.00574300071787,48.81167743479302,0
47.47547260110074,49.134276826308415,0
51.16398318121218,49.46384986155265,0
54.63029432878679,49.76689570300482,0
57.18046012374799,50.018972413085834,0
58.94780022561788,50.19174101801524,0
59.38194373226678,50.26698116432502,0
58.53758588862681,50.24154787543158,0
56.664273749700875,50.11646668717738,0
53.69021980651557,49.911769733018836,0
50.32646224318873,49.654018391276104,0
46.668717738351624,49.3740471062797,0
43.15454825146139,49.11219362116705,0
40.498410419444156,48.900146993470756,0
38.69004888387516,48.76867329846511,0
38.290089905308854,48.7394455269545,0
39.23016442758007,48.81595050080334,0
41.13424264178033,48.99678665436024,0
44.06385669845828,49.26253717567429,0
47.46521724267596,49.58749529962739,0
51.020408163265294,49.9422623320685,0
54.52432229173076,50.28526988684921,0
57.43342563155915,50.5853074898301,0
59.730625918709194,50.81078863706287,0
61.29969575770006,50.94045055208013,0
61.76460533962328,50.96967832359074,0
61.18688681502752,50.89689946330291,0
59.44689433562369,50.741359860527126,0
56.565138618261365,50.52849280415683,0
52.98943698082248,50.285133148736875,0
48.904385874953,50.0478925238437,0
44.911632994906505,49.843947629302974,0
41.17184562267118,49.69261272348135,0
37.90038628516733,49.608040201005025,0
35.74334256315591,49.59111885960414,0
34.84770792739206,49.641404300413626,0
35.60660445082556,49.75390558233344,0
37.77390353126175,49.915461662051754,0
41.079547396848184,50.11168085324582,0
45.31501042628106,50.315591563258465,0
49.796602057908586,50.50124773527501,0
54.15171093563054,50.651351998085666,0
57.85731377978327,50.75229890951355,0
60.376713499470135,50.79967866543602,0
61.7133285474994,50.78973096776399,0
61.54240590708645,50.72481454893516,0
59.696441390626596,50.61125354664478,0
56.78050114518168,50.456602741599156,0
52.859535774108636,50.277270707277886,0
48.60014357501794,50.0895292790483,0
44.55269545003931,49.90865894096331,0
40.91546166205175,49.747102861245,0
38.522544696270465,49.61104843947629,0
37.57221481557447,49.507161658633294,0
38.43024647044747,49.4419717635798,0
40.89836939801046,49.41756401052883,0
44.35784363996855,49.4346904590982,0
48.39161795371415,49.48777903121047,0
52.55187502136533,49.569685160496356,0
56.51728027894575,49.67678528697911,0
59.785321163641335,49.7993368201552,0
61.76802379243155,49.92458893104981,0
62.04833692270878,50.03562027826206,0
60.564728403924384,50.11291149625679,0
57.60434827197211,50.14323317266605,0
53.88507161658633,50.120158616210304,0
49.96410624551328,50.04491846990052,0
46.326872457525724,49.923597579735414,0
43.41093221208081,49.76436604792671,0
41.58889686527878,49.580521655898536,0
41.301746829385024,49.38943014391686,0
42.61101425494821,49.21324308617919,0
45.188527672375486,49.074214610467294,0
48.50784534919496,48.98803541517109,0
52.11773151471644,48.9658154719174,0
55.385772399412026,49.00858031654873,0
57.963285816839296,49.11031347212251,0
59.53235565583017,49.25987078248385,0
59.836597955765214,49.43992069189485,0
58.92387105596008,49.63118312651694,0
56.64034458004308,49.8099340238608,0
53.42016203466311,49.95313301199876,0
49.841041944415956,50.04413222575462,0
46.316617099100945,50.07182169350151,0
43.40409530646429,50.034355450723,0
41.36669743274194,49.93932246265341,0
40.46422589136157,49.80097767750316,0
40.77872354972139,49.63836187741428,0
42.33753803028749,49.47567770826924,0
44.87403001401565,49.33517929784979,0
48.06686493692955,49.23624927357878,0
51.3041397463508,49.19317676819471,0
54.079923426657096,49.20931186544969,0
56.24380405428503,49.284244351006734,0
57.655625064095986,49.41168427169863,0
58.41794004033773,49.578607322325915,0
58.305131097665196,49.76819471507196,0
57.590674460739066,49.95928622705364,0
56.56172016545311,50.13400335008375,0
55.525928964550644,50.28010802310874,0
54.55508836700509,50.385601476771605,0
53.744915051447705,50.44829590127508,0
53.047550678562885,50.46713157624859,0
52.48692441800841,50.4456978771408,0
52.121149967524694,50.395104775578574,0
51.861347554097016,50.32424024886336,0
51.75195706423273,50.247940382183025,0
51.04091888011486,50.1729737120979,0
49.858134208457244,50.10491231668547,0
47.636139883088916,50.0443715174512,0
44.296311489419885,49.98407000991351,0
40.39585683519639,49.92134140088196,0
36.38943014391686,49.85369021980651,0
33.53844050182887,49.784090520630365,0
32.47872013126859,49.7219772331043,0
33.319659522100295,49.67227292927221,0
36.17748606980481,49.64174614569445,0
40.71377294636447,49.63754144874029,0
46.49779509793867,49.66188083273509,0
52.98260007520595,49.7170546610604,0
59.20076573342905,49.79885823676204,0
64.3557925682836,49.897172939527564,0
67.36061258674323,49.996444809079414,0
68.15027518545105,50.08064130174683,0
66.28721840494993,50.130516528219324,0
62.082521450791376,50.133695689331006,0
55.24219738146514,50.074248794995384,0
46.69948381362595,49.9467746897754,0
37.26455406283116,49.753768844221106,0
28.694492872525895,49.510819403138136,0
23.33094041636755,49.25508494855229,0
20.845725224763267,49.01442587085086,0
22.73954808053875,48.830102895429526,0
27.559566540183912,48.726694697979696,0
34.563976344306575,48.7149010357912,0
43.13061908180357,48.797730147335315,0
51.936553515878714,48.96102963798584,0
59.49817112774758,49.1782723139507,0
64.8719789423307,49.41619662940553,0
67.14525005982293,49.63449902574095,0
66.09920350049568,49.79752504016682,0
62.44487744846682,49.88045670529518,0
56.08997367791338,49.86278330427648,0
48.6377465559088,49.745393634840866,0
39.75660616005195,49.525826410966395,0
31.224147950637544,49.2226438314019,0
25.371756742898167,48.879396984924625,0
22.729292722113975,48.538884900693944,0
25.255529347417355,48.26284483642703,1
32.20866235941613,48.09893002427101,1
41.650429015827434,48.06990735992889,1
53.64236146719994,48.19717635798038,1
64.93692954568762,48.46132020647455,1
74.73763374696613,48.83297439578847,0
82.02577513417427,49.268929682425735,0
84.2990462516665,49.7029364509623,0
82.57956448911223,50.08515365945374,0
76.10159641746145,50.3622534440912,0
66.92646908009435,50.505999384678496,0
57.26933989676273,50.513519980856664,0
46.7952004922572,50.38361877414282,0
37.84569104023519,50.144395446620855,0
31.128431272006292,49.835196390113836,0
26.677605715653097,49.49632516323112,0
26.1853485112638,49.18213516562404,0
29.07394113424264,48.9340238608006,0
35.131439510477556,48.785697193450254,0
43.21608040201005,48.75458927289508,0
51.60154514066932,48.83649540218097,0
60.181861689399376,49.02242505042218,0
67.57597511366356,49.285167333264965,0
72.97029364509622,49.588760127166445,0
76.40242026458826,49.90089905308857,0
76.08108570061191,50.17663145660274,0
72.6557959867364,50.38201210132294,0
67.35035722831846,50.50165794961201,0
61.02963798584761,50.53232147130208,0
55.40970156906984,50.491094930434485,0
49.48210439954877,50.387549994872316,0
44.43304960175025,50.242641780330224,0
40.43004136327898,50.08053874816258,0
37.332923118996334,49.919666359005916,0
37.03551772467781,49.791611116808525,0
38.303763716541894,49.711482582982946,0
41.028270604724305,49.68772433596554,0
44.86377465559088,49.72269510819403,0
48.743718592964825,49.80549003521007,0
54.15171093563054,49.93921990906915,0
