0,0_smooth,anomaly
44.5376511900117,44.5376511900117,0
44.01092469761998,44.274287943815835,0
44.25803095330993,44.26886894698054,0
45.61061256340226,44.60430485108597,0
47.54194303550526,45.191832487969826,0
48.888021849395244,45.80786404820739,0
48.627910001300556,46.21072775579213,0
47.10625568994668,46.32266874756145,0
45.448042658343084,46.22548807098163,0
44.70672389127325,46.07361165301079,0
45.35700351150995,46.0084654583289,0
46.52750682793601,46.05171890579616,0
47.73702692157627,46.18135798393309,0
49.19365327090649,46.396521933002624,0
50.793341136688774,46.68964321324836,0
52.86773312524385,47.075773832748084,0
54.49993497203798,47.512489193882786,1
55.19573416569125,47.93933613676103,1
53.992716868253346,48.25793512262904,1
51.23553127844973,48.40681493042008,1
48.76446872155027,48.42384606333104,1
46.74209910261413,48.347403019662096,1
45.74717128365197,48.23434946592251,1
44.89530498114189,48.09522261238999,1
43.89387436597737,47.92716868253349,1
43.354142281180906,47.751283051712235,1
43.464689816621146,47.59252033930146,1
44.29054493432176,47.474592646266466,1
44.40759526596436,47.36883411591122,1
43.32813109637144,47.23414401525989,1
41.53335934451814,47.05024773555855,0
39.78410716608142,46.82318084276239,0
39.43295617115359,46.59923464059243,0
40.13525816100923,46.40911768531057,0
41.43581740148264,46.26702339148691,0
43.22408635713357,46.18249736275487,0
45.01885810898686,46.15104765319358,0
46.82013265704252,46.168655153294864,0
48.244245025360904,46.221875406424765,0
48.76446872155027,46.2854402393029,0
48.133697489920664,46.33051968443991,0
46.50799843932891,46.33474536908013,0
44.55065678241644,46.293254936832135,0
42.944466120431784,46.21714610009577,0
41.72844323058915,46.117397147440066,0
41.013135648328785,46.006434940937645,0
40.11574977240213,45.88110121394753,0
39.77760436987904,45.7539450296961,0
40.746521004031734,45.65175270264172,0
42.89244375081285,45.596566523605155,0
46.059305501365586,45.60563983689457,0
48.75146312914553,45.66613643866863,0
50.754324359474566,45.762139984344216,0
51.21602288984263,45.863137815927516,0
50.28612303290415,45.94355572896345,0
49.076602939263886,45.999503000575956,0
47.01521654311354,46.01732253640995,0
44.44661204317856,45.99024132100941,0
41.66341526856549,45.916905286222224,0
39.510989725582,45.81014002687822,0
39.50448692937963,45.70676866462415,0
40.570945506567824,45.623932807236145,0
42.46976199765899,45.57386660390952,0
44.85628820392769,45.562654441409805,0
46.521004031733646,45.57739828126094,0
47.99063597346859,45.613962488718634,0
48.549876446872155,45.65778210003436,0
48.809988294966836,45.70413807348925,0
48.237742229158535,45.74085697429605,0
45.916243984913514,45.743362503019156,0
43.705293276108726,45.714657302640134,0
42.13161659513591,45.66489284836925,0
42.11210820652881,45.616224565604305,0
43.32813109637144,45.58530438358764,0
44.27103654571466,45.567780812416004,0
44.87579659253479,45.55867575689125,0
44.71322668747562,45.5476958988469,0
44.25803095330993,45.531161732878466,0
44.06944986344128,45.51265905098686,0
43.72480166471583,45.49031083365848,0
43.178566783716995,45.46177078365919,0
42.19664455715958,45.42195217114091,0
42.17063337235011,45.382779655492826,0
43.8093380153466,45.36404820739585,0
45.6821433216283,45.3677905028574,0
47.75003251398101,45.39549099135884,0
48.36129535700351,45.42958069671108,0
47.07374170893484,45.44826434457726,0
44.92131616595136,45.44234357852528,0
41.51385095591104,45.398693660496235,0
38.197424892703864,45.31955883887214,0
34.802965275068274,45.20524803926558,0
33.87956821433217,45.08346653577168,0
37.553648068669524,45.003362083993984,0
45.23995317986734,45.005852516582124,0
57.17908700741319,45.13265704252829,0
69.95057874886201,45.38851190548018,0
79.15203537521134,45.73303765517131,0
83.17076342827417,46.111196501364276,0
83.38535570295227,46.483938093380154,0
79.89335414228118,46.83749512290286,0
74.07985433736506,47.138184419300295,0
67.18689036285602,47.36747301339576,1
59.377032123813244,47.50513720899987,1
51.599687865782286,47.54571465730264,1
45.98127194693718,47.51664715827806,1
44.78475744570165,47.47821563272207,1
45.38301469631942,47.4609832227858,1
45.916243984913514,47.4656652360515,1
42.989985693848354,47.44849785407725,1
35.823904278839905,47.35316686175055,1
28.898426323319025,47.17687605670438,0
24.463519313304722,46.94414098062167,0
23.57913902978281,46.68799583821043,0
26.180257510729614,46.44186500195084,0
31.46052802705163,46.22779295096891,0
37.48211731044349,46.05761477435298,0
